,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,half_life
2563,1.0,0.9974224741459885,0.9948515919315052,0.9922873362323973,0.9897296899686502,0.9871786361042733,0.9846341576471868,0.9820962376491083,0.9795648592054403,0.9770400054551572,0.9745216595806931,0.9720098048078297,0.9695044244055849,0.967005501686101,0.9645130200045338,0.9620269627589415,0.9595473133901742,0.9570740553817638,0.9546071722598137,0.9521466475928893,0.9496924649919083,0.9472446081100317,0.9448030606425553,0.9423678063268,0.9399388289420045,0.9375161123092173,0.935099640291188,0.9326893967922606,0.9302853657582663,0.9278875311764158,0.9254958770751938,0.9231103875242515,0.9207310466343012,0.9183578385570103,0.9159907474848955,0.9136297576512179,0.9112748533298777,0.9089260188353094,0.9065832385223777,0.9042464967862729,0.901915778062407,0.8995910668263102,0.8972723475935277,0.8949596049195159,0.8926528233995399,0.8903519876685713,0.8880570824011851,0.885768092311458,0.8834850021528668,0.8812077967181865,0.8789364608393889,0.876670979387542,0.8744113372727091,0.872157519443848,0.8699095108887109,0.8676672966337449,0.8654308617439912,0.8632001913229866,0.860975270512664,0.8587560844932531,0.8565426184831821,0.8543348577389791,0.8521327875551736,0.8499363932641993,0.8477456602362956,0.8455605738794105,0.8433811196391037,0.8412072829984487,0.8390390494779375,0.8368764046353829,0.8347193340658231,0.8325678234014252,0.83042185831139,0.8282814245018562,0.8261465077158052,0.8240170937329665,0.8218931683697224,0.819774717479014,0.817661726950247,0.815554182709197,0.8134520707179169,0.8113553769746423,0.8092640875136989,0.8071781884054094,0.8050976657560004,0.80302250570751,0.8009526944376959,0.7988882181599425,0.7968290631231701,0.7947752156117425,0.7927266619453757,0.7906833884790473,0.7886453816029052,0.786612627742177,0.7845851133570796,0.7825628249427292,0.7805457490290512,0.77853387218069,0.7765271809969206,0.7745256621115585,268.5728613919719
2568,1.0,0.9988179214458487,0.9976372402014055,0.9964579546149408,0.995280063036677,0.994103563818787,0.9929284553153914,0.9917547358825565,0.9905824038782918,0.9894114576625476,0.9882418955972131,0.9870737160461137,0.9859069173750092,0.9847414979515908,0.9835774561454794,0.9824147903282231,0.981253498873295,0.980093580156091,0.9789350325539271,0.9777778544460377,0.976622044213573,0.9754676002395967,0.974314520909084,0.9731628046089192,0.9720124497278932,0.9708634546567019,0.9697158177879429,0.9685695375161144,0.9674246122376124,0.9662810403507281,0.9651388202556466,0.9639979503544435,0.9628584290510837,0.9617202547514185,0.960583425863184,0.9594479407959979,0.9583137979613583,0.9571809957726409,0.956049532645097,0.9549194069958508,0.953790617243898,0.9526631618101034,0.9515370391171977,0.9504122475897765,0.949288785654298,0.9481666517390797,0.9470458442742974,0.9459263616919826,0.9448082024260201,0.9436913649121461,0.9425758475879458,0.941461648892851,0.9403487672681389,0.9392372011569285,0.9381269490041798,0.9370180092566907,0.9359103803630947,0.9348040607738599,0.9336990489412856,0.9325953433195007,0.9314929423644612,0.930391844533949,0.9292920482875681,0.928193552086744,0.9270963543947207,0.9260004536765589,0.9249058483991335,0.9238125370311318,0.9227205180430511,0.921629789907197,0.9205403510976807,0.9194522000904173,0.9183653353631231,0.9172797553953144,0.9161954586683044,0.9151124436652018,0.9140307088709082,0.9129502527721162,0.9118710738573073,0.9107931706167496,0.909716541542496,0.908641185128382,0.907567099870023,0.9064942842648135,0.9054227368119233,0.904352456012297,0.9032834403686507,0.902215688385471,0.9011491985690115,0.9000839694272925,0.8990199994700971,0.8979572872089704,0.8968958311572168,0.8958356298298982,0.8947766817438316,0.8937189854175875,0.8926625393714875,0.8916073421276023,0.8905533922097494,0.8895006881434916,586.0333225394556
2601,1.0,0.9991909443913299,0.9983825433536377,0.9975747963573391,0.9967677028732783,0.9959612623727275,0.9951554743273867,0.9943503382093835,0.9935458534912721,0.9927420196460341,0.991938836147077,0.9911363024682346,0.9903344180837661,0.9895331824683564,0.9887325950971152,0.987932655445577,0.9871333629897004,0.9863347172058683,0.9855367175708868,0.9847393635619858,0.9839426546568177,0.983146590333458,0.9823511700704037,0.9815563933465747,0.9807622596413117,0.979968768434377,0.9791759192059536,0.9783837114366453,0.977592144607476,0.9768012181998895,0.9760109316957492,0.9752212845773374,0.9744322763273556,0.9736439064289238,0.9728561743655801,0.9720690796212803,0.9712826216803979,0.9704968000277236,0.9697116141484649,0.9689270635282455,0.9681431476531057,0.9673598660095015,0.9665772180843042,0.9657952033648003,0.9650138213386914,0.9642330714940931,0.9634529533195356,0.9626734663039628,0.9618946099367316,0.9611163837076128,0.9603387871067894,0.9595618196248573,0.9587854807528241,0.9580097699821096,0.9572346868045448,0.9564602307123721,0.9556864011982443,0.9549131977552252,0.9541406198767882,0.953368667056817,0.9525973387896043,0.9518266345698524,0.9510565538926721,0.9502870962535828,0.949518261148512,0.9487500480737951,0.9479824565261751,0.9472154860028017,0.9464491360012319,0.9456834060194292,0.944918295555763,0.9441538041090086,0.943389931178347,0.9426266762633643,0.9418640388640513,0.9411020184808038,0.9403406146144211,0.9395798267661071,0.9388196544374686,0.9380600971305163,0.9373011543476633,0.9365428255917253,0.9357851103659206,0.9350280081738691,0.9342715185195924,0.9335156409075135,0.932760374842456,0.9320057198296445,0.9312516753747038,0.9304982409836584,0.9297454161629329,0.928993200419351,0.9282415932601353,0.9274905941929074,0.9267402027256869,0.9259904183668916,0.9252412406253371,0.9244926690102363,0.9237447030311993,0.9229973421982326,856.3895213173713
2618,1.0,0.9990987666264362,0.9981983454744658,0.997298735812088,0.9963999369079611,0.9955019480314027,0.994604768452389,0.9937083974415538,0.9928128342701888,0.991918078210242,0.9910241285343175,0.9901309845156754,0.9892386454282303,0.9883471105465511,0.9874563791458612,0.9865664505020364,0.9856773238916055,0.9847889985917492,0.9839014738802998,0.9830147490357402,0.9821288233372036,0.9812436960644731,0.9803593664979806,0.9794758339188067,0.9785930976086797,0.9777111568499756,0.9768300109257166,0.9759496591195715,0.9750701007158548,0.9741913349995253,0.973313361256187,0.9724361787720873,0.9715597868341169,0.9706841847298094,0.9698093717473403,0.9689353471755265,0.9680621103038263,0.9671896604223378,0.9663179968217992,0.965447118793588,0.9645770256297201,0.9637077166228496,0.9628391910662681,0.9619714482539039,0.961104487480322,0.9602383080407226,0.9593729092309419,0.9585082903474498,0.957644450687351,0.9567813895483833,0.9559191062289175,0.9550576000279567,0.9541968702451357,0.9533369161807205,0.952477737135608,0.9516193324113248,0.9507617013100271,0.9499048431345001,0.9490487571881574,0.94819344277504,0.9473388991998167,0.9464851257677827,0.9456321217848589,0.9447798865575924,0.9439284193931547,0.9430777195993422,0.9422277864845747,0.9413786193578957,0.9405302175289708,0.9396825803080884,0.9388357070061581,0.9379895969347107,0.9371442494058975,0.9362996637324894,0.935455839227877,0.9346127752060697,0.9337704709816947,0.9329289258699976,0.9320881391868404,0.9312481102487022,0.9304088383726777,0.9295703228764776,0.9287325630784267,0.9278955582974648,0.9270593078531455,0.9262238110656352,0.9253890672557133,0.9245550757447714,0.9237218358548123,0.9228893469084503,0.9220576082289097,0.9212266191400253,0.9203963789662409,0.9195668870326092,0.9187381426647911,0.9179101451890556,0.9170828939322784,0.916256388221942,0.9154306273861353,0.9146056107535524,768.762908986932
2626,1.0,0.9992040024654892,0.9984086385430535,0.9976139077283389,0.9968198095173936,0.9960263434066663,0.9952335088930068,0.9944413054736655,0.9936497326462927,0.992858789908939,0.9920684767600543,0.9912787926984874,0.9904897372234867,0.9897013098346985,0.9889135100321681,0.988126337316338,0.9873397911880492,0.9865538711485391,0.9857685766994428,0.984983907342792,0.9841998625810143,0.983416441916934,0.9826336448537708,0.9818514708951399,0.9810699195450516,0.9802889903079111,0.979508682688518,0.978728996192066,0.9779499303241429,0.97717148459073,0.9763936584982016,0.975616451553325,0.9748398632632604,0.9740638931355601,0.9732885406781683,0.9725138053994209,0.9717396868080453,0.9709661844131598,0.9701932977242737,0.9694210262512863,0.9686493695044874,0.9678783269945564,0.9671078982325624,0.9663380827299634,0.9655688799986065,0.9648002895507273,0.9640323108989497,0.9632649435562854,0.962498187036134,0.9617320408522821,0.9609665045189038,0.9602015775505592,0.9594372594621957,0.9586735497691461,0.9579104479871291,0.9571479536322494,0.956386066220996,0.9556247852702436,0.9548641102972513,0.9541040408196618,0.9533445763555026,0.9525857164231845,0.9518274605415015,0.9510698082296308,0.9503127590071324,0.9495563123939486,0.948800467910404,0.9480452250772046,0.9472905834154385,0.9465365424465745,0.9457831016924627,0.9450302606753336,0.944278018917798,0.9435263759428467,0.9427753312738504,0.9420248844345588,0.9412750349491011,0.9405257823419851,0.939777126138097,0.9390290658627016,0.938281601041441,0.9375347312003351,0.9367884558657815,0.9360427745645542,0.9352976868238042,0.9345531921710589,0.9338092901342215,0.9330659802415715,0.9323232620217634,0.931581135003827,0.9308395987171673,0.9300986526915634,0.9293582964571692,0.9286185295445122,0.9278793514844937,0.9271407618083887,0.9264027600478447,0.9256653457348827,0.9249285184018957,0.9241922775816491,870.4439928309347
2656,1.0,0.9924276760880376,0.9849126922655028,0.9774546143346654,0.970053011385681,0.962707455771694,0.9554175230841295,0.9481827921281717,0.9410028448984282,0.9338772665547791,0.9268056453984083,0.9197875728480162,0.9128226434162132,0.9059104546860919,0.8990506072879756,0.8922427048763445,0.8854863541069353,0.8787811646140149,0.872126748987826,0.8655227227522034,0.8589687043423601,0.852464315082841,0.8460091791656446,0.8396029236285089,0.8332451783333631,0.8269355759449419,0.8206737519095617,0.814459344434057,0.8082919944648777,0.8021713456673435,0.7960970444050556,0.7900687397194646,0.7840860833095928,0.7781487295119106,0.7722563352803644,0.7664085601665565,0.7606050663000745,0.7548455183689706,0.7491295836003876,0.743456931741332,0.7378272350395928,0.7322401682248054,0.7266954084896573,0.7211926354712378,0.7157315312325278,0.7103117802440302,0.7049330693655397,0.6995950878280499,0.6942975272157981,0.6890400814484455,0.6838224467633929,0.6786443216982299,0.6735054070733167,0.6684054059744995,0.6633440237359538,0.6583209679231606,0.6533359483160098,0.648388676892032,0.6434788678097567,0.6386062373921984,0.633770504110465,0.6289713885674929,0.624208613481903,0.6194819036719811,0.6147909860397778,0.6101355895553298,0.6055154452410006,0.6009302861559397,0.5963798473806586,0.5918638660017255,0.5873820810965741,0.5829342337184282,0.5785200668813407,0.574139325545345,0.56979175660172,0.5654771088583658,0.5611951330252901,0.5569455817002058,0.5527282093542355,0.5485427723177263,0.5443890287661706,0.5402667387062344,0.5361756639618913,0.5321155681606603,0.5280862167199499,0.5240873768335036,0.5201188174579496,0.5161803092994511,0.5122716248004587,0.5083925381265624,0.5045428251534434,0.5007222634539249,0.4969306322851207,0.4931677125756815,0.4894332869131368,0.4857271395313342,0.48204905629797196,0.4783988247022279,0.47477623384248047,0.47118107441412355,91.18990370844135
2677,1.0,0.9988849145858189,0.9977710725871185,0.9966584726173847,0.9955471132916489,0.9944369932264873,0.9933281110400182,0.9922204653519012,0.9911140547833353,0.9900088779570564,0.9889049334973365,0.9878022200299819,0.9867007361823307,0.9856004805832519,0.9845014518631435,0.9834036486539307,0.9823070695890641,0.9812117133035183,0.9801175784337898,0.9790246636178956,0.9779329674953717,0.9768424887072706,0.9757532258961608,0.9746651777061237,0.9735783427827532,0.9724927197731535,0.9714083073259371,0.9703251040912234,0.9692431087206375,0.9681623198673075,0.9670827361858636,0.9660043563324363,0.9649271789646545,0.963851202741644,0.9627764263240258,0.9617028483739144,0.9606304675549161,0.9595592825321275,0.9584892919721338,0.9574204945430068,0.9563528889143037,0.9552864737570653,0.9542212477438142,0.9531572095485533,0.9520943578467641,0.9510326913154049,0.9499722086329097,0.9489129084791856,0.9478547895356122,0.9467978504850393,0.9457420900117852,0.9446875068016359,0.9436340995418422,0.9425818669211191,0.9415308076296436,0.9404809203590536,0.9394322038024455,0.9383846566543733,0.9373382776108465,0.936293065369329,0.9352490186287367,0.9342061360894365,0.9331644164532445,0.9321238584234246,0.9310844607046863,0.9300462220031838,0.9290091410265137,0.927973216483714,0.9269384470852622,0.9259048315430737,0.9248723685705001,0.923841056882328,0.9228108951947767,0.9217818822254975,0.9207540166935714,0.9197272973195076,0.9187017228252423,0.9176772919341367,0.9166540033709757,0.9156318558619659,0.9146108481347346,0.9135909789183276,0.9125722469432083,0.9115546509412553,0.9105381896457617,0.9095228617914328,0.9085086661143849,0.9074956013521435,0.9064836662436421,0.9054728595292203,0.9044631799506223,0.9034546262509955,0.9024471971748884,0.90144089146825,0.9004357078784273,0.8994316451541641,0.8984287020455997,0.897426877304267,0.8964261696830907,0.8954265779363868,621.2624080018184
2697,1.0,0.9991134695387838,0.9982277250138263,0.9973427657283709,0.9964585909862791,0.9955752000920292,0.9946925923507162,0.9938107670680512,0.9929297235503607,0.9920494611045862,0.9911699790382839,0.9902912766596235,0.989413353277388,0.9885362082009735,0.9876598407403882,0.9867842502062518,0.9859094359097956,0.985035397162861,0.9841621332779,0.9832896435679737,0.9824179273467522,0.9815469839285144,0.9806768126281469,0.9798074127611436,0.9789387836436053,0.9780709245922393,0.9772038349243585,0.9763375139578807,0.9754719610113289,0.97460717540383,0.9737431564551147,0.9728799034855163,0.9720174158159713,0.9711556927680178,0.9702947336637955,0.9694345378260448,0.968575104578107,0.9677164332439229,0.9668585231480326,0.9660013736155754,0.9651449839722884,0.964289353544507,0.9634344816591632,0.9625803676437863,0.9617270108265015,0.9608744105360293,0.9600225661016859,0.9591714768533819,0.9583211421216216,0.9574715612375032,0.956622733532718,0.9557746583395493,0.9549273349908728,0.9540807628201553,0.9532349411614549,0.9523898693494196,0.9515455467192876,0.9507019726068863,0.949859146348632,0.949017067281529,0.94817573474317,0.947335148071734,0.9464953066059877,0.9456562096852833,0.944817856649559,0.9439802468393381,0.9431433795957287,0.9423072542604227,0.9414718701756958,0.9406372266844069,0.9398033231299971,0.9389701588564902,0.9381377332084909,0.9373060455311852,0.9364750951703398,0.9356448814723008,0.9348154037839946,0.933986661452926,0.9331586538271783,0.9323313802554131,0.9315048400868688,0.9306790326713615,0.9298539573592831,0.9290296135016016,0.9282060004498606,0.9273831175561781,0.9265609641732468,0.9257395396543334,0.9249188433532776,0.924098874624492,0.9232796328229618,0.9224611173042437,0.921643327424466,0.9208262625403275,0.9200099220090976,0.9191943051886154,0.9183794114372892,0.9175652401140962,0.9167517905785819,0.9159390621908595,781.5184219919781
2698,1.0,0.9991138563722203,0.9982284979949696,0.9973439241724033,0.996460134209293,0.9955771274110269,0.9946949030836084,0.9938134605336558,0.9929327990684023,0.9920529179956943,0.9911738166239921,0.9902954942623686,0.989417950220509,0.9885411838087103,0.9876651943378804,0.986789981119538,0.985915543465812,0.9850418806894408,0.9841689921037717,0.9832968770227606,0.9824255347609712,0.9815549646335746,0.980685165956349,0.9798161380456787,0.9789478802185537,0.9780803917925696,0.9772136720859262,0.9763477204174281,0.975482536106483,0.9746181184731018,0.9737544668378981,0.9728915805220877,0.9720294588474875,0.9711681011365156,0.9703075067121906,0.9694476748981307,0.9685886050185538,0.9677302963982766,0.9668727483627139,0.9660159602378784,0.96515993135038,0.9643046610274256,0.9634501485968179,0.9625963933869554,0.9617433947268317,0.9608911519460352,0.9600396643747484,0.9591889313437469,0.9583389521843998,0.9574897262286685,0.9566412528091064,0.9557935312588584,0.9549465609116603,0.9541003411018382,0.9532548711643084,0.9524101504345761,0.9515661782487358,0.95072295394347,0.949880476856049,0.9490387463243306,0.9481977616867593,0.9473575222823656,0.9465180274507659,0.9456792765321617,0.9448412688673394,0.9440040037976692,0.9431674806651054,0.9423316988121849,0.9414966575820277,0.9406623563183355,0.9398287943653917,0.9389959710680609,0.9381638857717881,0.9373325378225984,0.9365019265670963,0.9356720513524653,0.9348429115264678,0.9340145064374435,0.9331868354343102,0.9323598978665621,0.9315336930842704,0.9307082204380815,0.9298834792792182,0.9290594689594772,0.9282361888312304,0.9274136382474231,0.9265918165615741,0.9257707231277752,0.9249503573006904,0.9241307184355558,0.9233118058881787,0.9224936190149371,0.9216761571727795,0.9208594197192244,0.9200434060123592,0.9192281154108406,0.9184135472738933,0.91759970096131,0.9167865758334506,0.9159741712512417,781.859734114821
2702,1.0,0.9990347554490291,0.9980704425951014,0.9971070605389013,0.9961446083819816,0.9951830852267618,0.9942224901765283,0.9932628223354326,0.9923040808084914,0.9913462647015848,0.9903893731214563,0.9894334051757113,0.9884783599728169,0.9875242366221004,0.9865710342337493,0.9856187519188094,0.984667388789185,0.9837169439576375,0.9827674165377847,0.9818188056440998,0.9808711103919111,0.9799243298974005,0.9789784632776033,0.9780335096504067,0.9770894681345497,0.9761463378496218,0.9752041179160622,0.9742628074551594,0.9733224055890497,0.972382911440717,0.9714443241339916,0.9705066427935496,0.9695698665449121,0.9686339945144441,0.9676990258293539,0.9667649596176922,0.9658317950083516,0.9648995311310653,0.9639681671164068,0.9630377020957882,0.9621081352014607,0.9611794655665127,0.9602516923248695,0.9593248146112924,0.9583988315613776,0.9574737423115561,0.9565495459990921,0.9556262417620829,0.9547038287394572,0.9537823060709754,0.9528616728972279,0.9519419283596349,0.951023071600445,0.9501051017627351,0.949188017990409,0.9482718194281968,0.9473565052216545,0.9464420745171624,0.9455285264619252,0.9446158602039703,0.9437040748921477,0.942793169676129,0.9418831437064066,0.9409739961342927,0.9400657261119186,0.9391583327922346,0.938251815329008,0.9373461728768232,0.9364414045910804,0.9355375096279953,0.934634487144598,0.9337323362987322,0.9328310562490545,0.9319306461550336,0.9310311051769498,0.9301324324758933,0.9292346272137646,0.928337688553273,0.927441615657936,0.9265464076920786,0.9256520638208322,0.9247585832101342,0.923865965026727,0.9229742084381575,0.9220833126127759,0.9211932767197352,0.9203040999289904,0.9194157814112978,0.9185283203382139,0.917641715882095,0.9167559672160962,0.9158710735141709,0.9149870339510694,0.9141038477023391,0.9132215139443228,0.9123400318541587,0.9114594006097789,0.9105796193899091,0.9097006873740678,0.9088226037425655,717.758621636999
2738,1.0,0.998986788576381,0.997974603750151,0.9969634444811498,0.9959533097302711,0.9949441984594612,0.9939361096317187,0.9929290422110925,0.9919229951626812,0.990917967452632,0.9899139580481398,0.9889109659174455,0.9879089900298359,0.9869080293556418,0.9859080828662374,0.9849091495340392,0.9839112283325044,0.982914318236131,0.9819184182204556,0.9809235272620527,0.9799296443385342,0.9789367684285476,0.9779448985117751,0.9769540335689332,0.9759641725817705,0.9749753145330678,0.9739874584066365,0.9730006031873173,0.9720147478609797,0.9710298914145209,0.9700460328358643,0.9690631711139588,0.9680813052387777,0.9671004342013179,0.9661205569935982,0.9651416726086592,0.9641637800405615,0.9631868782843847,0.962210966336227,0.9612360431932038,0.9602621078534461,0.9592891593161007,0.9583171965813277,0.9573462186503011,0.9563762245252062,0.9554072132092397,0.9544391837066082,0.9534721350225271,0.95250606616322,0.951540976135917,0.9505768639488545,0.9496137286112737,0.9486515691334194,0.9476903845265394,0.9467301738028833,0.9457709359757015,0.9448126700592441,0.9438553750687602,0.9428990500204963,0.9419436939316961,0.9409893058205987,0.9400358847064381,0.9390834296094417,0.9381319395508302,0.9371814135528155,0.9362318506386004,0.9352832498323774,0.9343356101593279,0.9333889306456205,0.9324432103184108,0.9314984482058403,0.9305546433370349,0.9296117947421041,0.9286699014521405,0.9277289624992181,0.9267889769163917,0.9258499437376959,0.9249118619981439,0.9239747307337267,0.9230385489814121,0.9221033157791435,0.9211690301658392,0.9202356911813911,0.9193032978666643,0.9183718492634952,0.9174413444146914,0.9165117823640301,0.9155831621562576,0.9146554828370876,0.9137287434532014,0.9128029430522456,0.911878080682832,0.9109541553945365,0.9100311662378977,0.9091091122644162,0.9081879925265538,0.9072678060777323,0.9063485519723327,0.9054302292656938,0.9045128370141119,683.7624929612426
2741,1.0,0.9990552629767295,0.9981114184815022,0.9971684656711136,0.9962264037031563,0.9952852317360183,0.9943449489288829,0.9934055544417278,0.9924670474353242,0.991529427071236,0.9905926925118197,0.9896568429202226,0.9887218774603829,0.9877877952970285,0.9868545955956767,0.9859222775226327,0.98499084024499,0.9840602829306282,0.9831306047482136,0.9822018048671977,0.9812738824578165,0.9803468366910902,0.979420666738822,0.9784953717735976,0.9775709509687842,0.9766474034985303,0.9757247285377643,0.974802925262194,0.9738819928483065,0.9729619304733662,0.9720427373154154,0.9711244125532722,0.9702069553665313,0.9692903649355621,0.968374640441508,0.9674597810662867,0.9665457859925882,0.9656326544038749,0.9647203854843807,0.9638089784191097,0.9628984323938367,0.9619887465951051,0.9610799202102271,0.9601719524272827,0.9592648424351188,0.9583585894233485,0.957453192582351,0.9565486511032699,0.9556449641780133,0.9547421309992522,0.9538401507604211,0.9529390226557158,0.9520387458800937,0.9511393196292728,0.9502407430997307,0.9493430154887044,0.9484461359941889,0.9475501038149373,0.9466549181504595,0.9457605782010218,0.9448670831676456,0.9439744322521074,0.9430826246569382,0.9421916595854216,0.9413015362415946,0.9404122538302457,0.9395238115569151,0.938636208627893,0.93774944425022,0.9368635176316855,0.9359784279808274,0.9350941745069314,0.9342107564200302,0.9333281729309026,0.9324464232510734,0.9315655065928119,0.930685422169132,0.9298061691937907,0.928927746881288,0.928050154446866,0.9271733911065081,0.9262974560769386,0.9254223485756214,0.92454806782076,0.9236746130312966,0.9228019834269109,0.92193017822802,0.9210591966557776,0.9201890379320732,0.9193197012795311,0.9184511859215103,0.9175834910821036,0.9167166159861365,0.9158505598591672,0.9149853219274852,0.9141209014181112,0.9132572975587961,0.9123945095780204,0.9115325367049933,0.9106713781696525,733.3466255833863
2761,1.0,0.9243903565114269,0.8544975312113229,0.7898892775145689,0.7301660308462458,0.6749584375664947,0.6239250707324876,0.5767503185708215,0.5331424326017608,0.49283172334411096,0.4555688924422036,0.4211234909001645,0.3892824938885397,0.35984898330928455,0.3326409299715441,0.30749006784668825,0.28424085344052297,0.26274950384699725,0.24288310753432632,0.22451880236425914,0.2075430157610161,0.19185076233078235,0.17734499458794092,0.1639360027726638,0.15154086004808093,0.1400829096458938,0.12949129078872576,0.11970050045731508,0.1106499882923337,0.10228378212553556,0.09455014182436093,0.08740123930922697,0.08079286276459685,0.07468414321454447,0.06903730177184322,0.06381741599746113,0.058992203925531124,0.05453182441811651,0.050408692615081255,0.04659730933772989,0.04307410339117738,0.03981728579018051,0.03680671500690234,0.03402377240724494,0.0314512471053968,0.029073229524486727,0.026875013005078826,0.02484300285301405,0.022964632264112054,0.021228284605776356,0.019623221574859642,0.018139516787487226,0.016767994390130332,0.015500172312274192,0.014328209809731688,0.013244858974188398,0.012243419909093585,0.011317699294686122,0.010461972085904029,0.00967094610630142,0.008939729319006766,0.00826379957231232,0.007638976632788762,0.007061396332966063,0.006527486673698981,0.006033945733424189,0.005577721247690589,0.005155991732674064,0.004766149035936548,0.004405782206515979,0.004072662584593007,0.003764730018522679,0.00348008012399145,0.003216952506504787,0.0029737198743682884,0.0027488779748324173,0.0025410362911617475,0.0023489094430954815,0.0021713092375160894,0.0020071373201640524,0.0018553783829538383,0.0017150938848822933,0.0015854162476969112,0.0014655434904275563,0.0013547342695993299,0.0012523032944531719,0.001157617088820002,0.0010700900734380418,0.0009891809444847303,0.0009143893259265499,0.0008452526749834868,0.0007813434215702225,0.0007222663240231561,0.000667656024759963,0.0006171747907548642,0.0005705104248557543,0.0005273743350258963,0.00048749974956956496,0.00045064006730384146,0.0004165673324733314,8.816329666169324
2777,1.0,0.9991543755078245,0.9983094660964308,0.997465271161129,0.9966217900977408,0.9957790223025983,0.9949369671725447,0.9940956241049328,0.9932549924976252,0.9924150717489937,0.9915758612579186,0.9907373604237889,0.9898995686465013,0.9890624853264599,0.9882261098645758,0.9873904416622671,0.9865554801214576,0.9857212246445769,0.9848876746345602,0.9840548294948475,0.9832226886293831,0.9823912514426154,0.9815605173394967,0.9807304857254819,0.9799011560065293,0.9790725275890991,0.9782445998801537,0.9774173722871565,0.9765908442180727,0.9757650150813676,0.9749398842860069,0.9741154512414559,0.9732917153576796,0.9724686760451416,0.9716463327148044,0.9708246847781282,0.9700037316470713,0.969183472734089,0.9683639074521333,0.9675450352146531,0.9667268554355928,0.9659093675293926,0.9650925709109881,0.9642764649958091,0.9634610491997803,0.9626463229393198,0.9618322856313397,0.9610189366932448,0.9602062755429325,0.9593943015987928,0.9585830142797073,0.957772413005049,0.9569624971946818,0.9561532662689607,0.95534471964873,0.9545368567553245,0.9537296770105681,0.9529231798367733,0.9521173646567416,0.9513122308937623,0.9505077779716125,0.9497040053145563,0.9489009123473452,0.9480984984952167,0.9472967631838943,0.9464957058395874,0.9456953258889905,0.944895622759283,0.9440965958781283,0.9432982446736743,0.9425005685745521,0.9417035670098761,0.9409072394092436,0.9401115852027339,0.9393166038209085,0.9385222946948105,0.9377286572559639,0.9369356909363734,0.9361433951685242,0.9353517693853814,0.9345608130203895,0.933770525507472,0.9329809062810314,0.932191954775948,0.9314036704275805,0.9306160526717648,0.929829100944814,0.9290428146835175,0.9282571933251414,0.9274722363074277,0.9266879430685934,0.9259043130473308,0.9251213456828071,0.9243390404146633,0.9235573966830147,0.9227764139284498,0.92199609159203,0.9212164291152897,0.9204374259402354,0.9196590815093454,819.3401143562536
2847,1.0,0.9975434333820713,0.995092901483691,0.9926483894801684,0.9902098825832307,0.9877773660409338,0.9853508251375721,0.9829302451935906,0.9805156115654957,0.978106909645766,0.9757041248627648,0.9733072426806516,0.9709162485992942,0.9685311281541806,0.9661518669163323,0.9637784504922162,0.961410864523658,0.9590490946877552,0.9566931266967906,0.9543429462981454,0.9519985392742137,0.9496598914423159,0.947326988654613,0.9449998167980211,0.9426783617941265,0.9403626095990992,0.9380525462036099,0.9357481576327431,0.9334494299459143,0.9311563492367846,0.9288689016331771,0.9265870732969931,0.9243108504241274,0.9220402192443863,0.9197751660214029,0.917515677052555,0.9152617386688814,0.9130133372350001,0.910770459149025,0.9085330908424839,0.9063012187802367,0.9040748294603932,0.9018539094142312,0.8996384452061157,0.8974284234334171,0.8952238307264303,0.8930246537482935,0.8908308791949081,0.8886424937948579,0.8864594843093285,0.884281837532028,0.8821095402891063,0.8799425794390756,0.8777809418727316,0.875624614513073,0.8734735843152236,0.8713278382663523,0.8691873633855952,0.8670521467239767,0.8649221753643312,0.862797436421225,0.8606779170408781,0.8585636044010871,0.8564544857111469,0.8543505482117737,0.8522517791750276,0.850158165904236,0.8480696957339161,0.8459863560296993,0.8439081341882536,0.8418350176372082,0.8397669938350774,0.8377040502711838,0.835646174465584,0.833593353968992,0.8315455763627047,0.8295028292585258,0.8274651002986919,0.8254323771557971,0.8234046475327187,0.8213818991625426,0.819364119808489,0.8173512972638389,0.8153434193518599,0.8133404739257323,0.8113424488684761,0.8093493320928773,0.8073611115414151,0.8053777751861887,0.8033993110288447,0.8014257071005042,0.7994569514616913,0.7974930322022595,0.7955339374413207,0.793579655327173,0.791630174037229,0.7896854817779441,0.7877455667847455,0.7858104173219608,0.7838800216827471,281.8142383711337
